input,target,lang,plural,subj,obj,verb
le homme ignore le docteur,le homme a ignoré le docteur,fr,False,homme,docteur,ignore
les hommes ignorent les docteurs,les hommes a ignoré les docteurs,fr,True,homme,docteur,ignore
le homme voit le fille,le homme a vu le fille,fr,False,homme,fille,voit
les hommes voient les filles,les hommes a vu les filles,fr,True,homme,fille,voit
le homme aime le fille,le homme a aimé le fille,fr,False,homme,fille,aime
les hommes aiment les filles,les hommes a aimé les filles,fr,True,homme,fille,aime
le homme aide le fille,le homme a aidé le fille,fr,False,homme,fille,aide
les hommes aident les filles,les hommes a aidé les filles,fr,True,homme,fille,aide
le homme suit le fille,le homme a suivi le fille,fr,False,homme,fille,suit
les hommes suivent les filles,les hommes a suivi les filles,fr,True,homme,fille,suit
le homme frappe le fille,le homme a frappé le fille,fr,False,homme,fille,frappe
les hommes frappent les filles,les hommes a frappé les filles,fr,True,homme,fille,frappe
le homme porte le fille,le homme a porté le fille,fr,False,homme,fille,porte
les hommes portent les filles,les hommes a porté les filles,fr,True,homme,fille,porte
le homme embrasse le fille,le homme a embrassé le fille,fr,False,homme,fille,embrasse
les hommes embrassent les filles,les hommes a embrassé les filles,fr,True,homme,fille,embrasse
le homme poursuit le fille,le homme a poursuivi le fille,fr,False,homme,fille,poursuit
les hommes poursuivent les filles,les hommes a poursuivi les filles,fr,True,homme,fille,poursuit
le homme attaque le fille,le homme a attaqué le fille,fr,False,homme,fille,attaque
les hommes attaquent les filles,les hommes a attaqué les filles,fr,True,homme,fille,attaque
le homme sauve le fille,le homme a sauvé le fille,fr,False,homme,fille,sauve
les hommes sauvent les filles,les hommes a sauvé les filles,fr,True,homme,fille,sauve
le homme repousse le fille,le homme a repoussé le fille,fr,False,homme,fille,repousse
les hommes repoussent les filles,les hommes a repoussé les filles,fr,True,homme,fille,repousse
le homme regarde le fille,le homme a regardé le fille,fr,False,homme,fille,regarde
les hommes regardent les filles,les hommes a regardé les filles,fr,True,homme,fille,regarde
le homme ignore le fille,le homme a ignoré le fille,fr,False,homme,fille,ignore
les hommes ignorent les filles,les hommes a ignoré les filles,fr,True,homme,fille,ignore
le homme voit le garçon,le homme a vu le garçon,fr,False,homme,garçon,voit
les hommes voient les garçons,les hommes a vu les garçons,fr,True,homme,garçon,voit
le homme aime le garçon,le homme a aimé le garçon,fr,False,homme,garçon,aime
les hommes aiment les garçons,les hommes a aimé les garçons,fr,True,homme,garçon,aime
le homme aide le garçon,le homme a aidé le garçon,fr,False,homme,garçon,aide
les hommes aident les garçons,les hommes a aidé les garçons,fr,True,homme,garçon,aide
le homme suit le garçon,le homme a suivi le garçon,fr,False,homme,garçon,suit
les hommes suivent les garçons,les hommes a suivi les garçons,fr,True,homme,garçon,suit
le homme frappe le garçon,le homme a frappé le garçon,fr,False,homme,garçon,frappe
les hommes frappent les garçons,les hommes a frappé les garçons,fr,True,homme,garçon,frappe
le homme porte le garçon,le homme a porté le garçon,fr,False,homme,garçon,porte
les hommes portent les garçons,les hommes a porté les garçons,fr,True,homme,garçon,porte
le homme embrasse le garçon,le homme a embrassé le garçon,fr,False,homme,garçon,embrasse
les hommes embrassent les garçons,les hommes a embrassé les garçons,fr,True,homme,garçon,embrasse
le homme poursuit le garçon,le homme a poursuivi le garçon,fr,False,homme,garçon,poursuit
les hommes poursuivent les garçons,les hommes a poursuivi les garçons,fr,True,homme,garçon,poursuit
le homme attaque le garçon,le homme a attaqué le garçon,fr,False,homme,garçon,attaque
les hommes attaquent les garçons,les hommes a attaqué les garçons,fr,True,homme,garçon,attaque
le homme sauve le garçon,le homme a sauvé le garçon,fr,False,homme,garçon,sauve
les hommes sauvent les garçons,les hommes a sauvé les garçons,fr,True,homme,garçon,sauve
le homme repousse le garçon,le homme a repoussé le garçon,fr,False,homme,garçon,repousse
les hommes repoussent les garçons,les hommes a repoussé les garçons,fr,True,homme,garçon,repousse
le homme regarde le garçon,le homme a regardé le garçon,fr,False,homme,garçon,regarde
les hommes regardent les garçons,les hommes a regardé les garçons,fr,True,homme,garçon,regarde
le homme ignore le garçon,le homme a ignoré le garçon,fr,False,homme,garçon,ignore
les hommes ignorent les garçons,les hommes a ignoré les garçons,fr,True,homme,garçon,ignore
le homme voit le femme,le homme a vu le femme,fr,False,homme,femme,voit
les hommes voient les femmes,les hommes a vu les femmes,fr,True,homme,femme,voit
le homme aime le femme,le homme a aimé le femme,fr,False,homme,femme,aime
les hommes aiment les femmes,les hommes a aimé les femmes,fr,True,homme,femme,aime
le homme aide le femme,le homme a aidé le femme,fr,False,homme,femme,aide
les hommes aident les femmes,les hommes a aidé les femmes,fr,True,homme,femme,aide
le homme suit le femme,le homme a suivi le femme,fr,False,homme,femme,suit
les hommes suivent les femmes,les hommes a suivi les femmes,fr,True,homme,femme,suit
le homme frappe le femme,le homme a frappé le femme,fr,False,homme,femme,frappe
les hommes frappent les femmes,les hommes a frappé les femmes,fr,True,homme,femme,frappe
le homme porte le femme,le homme a porté le femme,fr,False,homme,femme,porte
les hommes portent les femmes,les hommes a porté les femmes,fr,True,homme,femme,porte
le homme embrasse le femme,le homme a embrassé le femme,fr,False,homme,femme,embrasse
les hommes embrassent les femmes,les hommes a embrassé les femmes,fr,True,homme,femme,embrasse
le homme poursuit le femme,le homme a poursuivi le femme,fr,False,homme,femme,poursuit
les hommes poursuivent les femmes,les hommes a poursuivi les femmes,fr,True,homme,femme,poursuit
le homme attaque le femme,le homme a attaqué le femme,fr,False,homme,femme,attaque
les hommes attaquent les femmes,les hommes a attaqué les femmes,fr,True,homme,femme,attaque
le homme sauve le femme,le homme a sauvé le femme,fr,False,homme,femme,sauve
les hommes sauvent les femmes,les hommes a sauvé les femmes,fr,True,homme,femme,sauve
le homme repousse le femme,le homme a repoussé le femme,fr,False,homme,femme,repousse
les hommes repoussent les femmes,les hommes a repoussé les femmes,fr,True,homme,femme,repousse
le homme regarde le femme,le homme a regardé le femme,fr,False,homme,femme,regarde
les hommes regardent les femmes,les hommes a regardé les femmes,fr,True,homme,femme,regarde
le homme ignore le femme,le homme a ignoré le femme,fr,False,homme,femme,ignore
les hommes ignorent les femmes,les hommes a ignoré les femmes,fr,True,homme,femme,ignore
le homme voit le professeur,le homme a vu le professeur,fr,False,homme,professeur,voit
les hommes voient les professeurs,les hommes a vu les professeurs,fr,True,homme,professeur,voit
le homme aime le professeur,le homme a aimé le professeur,fr,False,homme,professeur,aime
les hommes aiment les professeurs,les hommes a aimé les professeurs,fr,True,homme,professeur,aime
le homme aide le professeur,le homme a aidé le professeur,fr,False,homme,professeur,aide
les hommes aident les professeurs,les hommes a aidé les professeurs,fr,True,homme,professeur,aide
le homme suit le professeur,le homme a suivi le professeur,fr,False,homme,professeur,suit
les hommes suivent les professeurs,les hommes a suivi les professeurs,fr,True,homme,professeur,suit
le homme frappe le professeur,le homme a frappé le professeur,fr,False,homme,professeur,frappe
les hommes frappent les professeurs,les hommes a frappé les professeurs,fr,True,homme,professeur,frappe
le homme porte le professeur,le homme a porté le professeur,fr,False,homme,professeur,porte
les hommes portent les professeurs,les hommes a porté les professeurs,fr,True,homme,professeur,porte
le homme embrasse le professeur,le homme a embrassé le professeur,fr,False,homme,professeur,embrasse
les hommes embrassent les professeurs,les hommes a embrassé les professeurs,fr,True,homme,professeur,embrasse
le homme poursuit le professeur,le homme a poursuivi le professeur,fr,False,homme,professeur,poursuit
les hommes poursuivent les professeurs,les hommes a poursuivi les professeurs,fr,True,homme,professeur,poursuit
le homme attaque le professeur,le homme a attaqué le professeur,fr,False,homme,professeur,attaque
les hommes attaquent les professeurs,les hommes a attaqué les professeurs,fr,True,homme,professeur,attaque
le homme sauve le professeur,le homme a sauvé le professeur,fr,False,homme,professeur,sauve
les hommes sauvent les professeurs,les hommes a sauvé les professeurs,fr,True,homme,professeur,sauve
le homme repousse le professeur,le homme a repoussé le professeur,fr,False,homme,professeur,repousse
les hommes repoussent les professeurs,les hommes a repoussé les professeurs,fr,True,homme,professeur,repousse
le homme regarde le professeur,le homme a regardé le professeur,fr,False,homme,professeur,regarde
les hommes regardent les professeurs,les hommes a regardé les professeurs,fr,True,homme,professeur,regarde
le homme ignore le professeur,le homme a ignoré le professeur,fr,False,homme,professeur,ignore
les hommes ignorent les professeurs,les hommes a ignoré les professeurs,fr,True,homme,professeur,ignore
le homme voit le ami,le homme a vu le ami,fr,False,homme,ami,voit
les hommes voient les amis,les hommes a vu les amis,fr,True,homme,ami,voit
le homme aime le ami,le homme a aimé le ami,fr,False,homme,ami,aime
les hommes aiment les amis,les hommes a aimé les amis,fr,True,homme,ami,aime
le homme aide le ami,le homme a aidé le ami,fr,False,homme,ami,aide
les hommes aident les amis,les hommes a aidé les amis,fr,True,homme,ami,aide
le homme suit le ami,le homme a suivi le ami,fr,False,homme,ami,suit
les hommes suivent les amis,les hommes a suivi les amis,fr,True,homme,ami,suit
le homme frappe le ami,le homme a frappé le ami,fr,False,homme,ami,frappe
les hommes frappent les amis,les hommes a frappé les amis,fr,True,homme,ami,frappe
le homme porte le ami,le homme a porté le ami,fr,False,homme,ami,porte
les hommes portent les amis,les hommes a porté les amis,fr,True,homme,ami,porte
le homme embrasse le ami,le homme a embrassé le ami,fr,False,homme,ami,embrasse
les hommes embrassent les amis,les hommes a embrassé les amis,fr,True,homme,ami,embrasse
le homme poursuit le ami,le homme a poursuivi le ami,fr,False,homme,ami,poursuit
les hommes poursuivent les amis,les hommes a poursuivi les amis,fr,True,homme,ami,poursuit
le homme attaque le ami,le homme a attaqué le ami,fr,False,homme,ami,attaque
les hommes attaquent les amis,les hommes a attaqué les amis,fr,True,homme,ami,attaque
le homme sauve le ami,le homme a sauvé le ami,fr,False,homme,ami,sauve
les hommes sauvent les amis,les hommes a sauvé les amis,fr,True,homme,ami,sauve
le homme repousse le ami,le homme a repoussé le ami,fr,False,homme,ami,repousse
les hommes repoussent les amis,les hommes a repoussé les amis,fr,True,homme,ami,repousse
le homme regarde le ami,le homme a regardé le ami,fr,False,homme,ami,regarde
les hommes regardent les amis,les hommes a regardé les amis,fr,True,homme,ami,regarde
le homme ignore le ami,le homme a ignoré le ami,fr,False,homme,ami,ignore
les hommes ignorent les amis,les hommes a ignoré les amis,fr,True,homme,ami,ignore
le homme voit le ennemi,le homme a vu le ennemi,fr,False,homme,ennemi,voit
les hommes voient les ennemis,les hommes a vu les ennemis,fr,True,homme,ennemi,voit
le homme aime le ennemi,le homme a aimé le ennemi,fr,False,homme,ennemi,aime
les hommes aiment les ennemis,les hommes a aimé les ennemis,fr,True,homme,ennemi,aime
le homme aide le ennemi,le homme a aidé le ennemi,fr,False,homme,ennemi,aide
les hommes aident les ennemis,les hommes a aidé les ennemis,fr,True,homme,ennemi,aide
le homme suit le ennemi,le homme a suivi le ennemi,fr,False,homme,ennemi,suit
les hommes suivent les ennemis,les hommes a suivi les ennemis,fr,True,homme,ennemi,suit
le homme frappe le ennemi,le homme a frappé le ennemi,fr,False,homme,ennemi,frappe
les hommes frappent les ennemis,les hommes a frappé les ennemis,fr,True,homme,ennemi,frappe
le homme porte le ennemi,le homme a porté le ennemi,fr,False,homme,ennemi,porte
les hommes portent les ennemis,les hommes a porté les ennemis,fr,True,homme,ennemi,porte
le homme embrasse le ennemi,le homme a embrassé le ennemi,fr,False,homme,ennemi,embrasse
les hommes embrassent les ennemis,les hommes a embrassé les ennemis,fr,True,homme,ennemi,embrasse
le homme poursuit le ennemi,le homme a poursuivi le ennemi,fr,False,homme,ennemi,poursuit
les hommes poursuivent les ennemis,les hommes a poursuivi les ennemis,fr,True,homme,ennemi,poursuit
le homme attaque le ennemi,le homme a attaqué le ennemi,fr,False,homme,ennemi,attaque
les hommes attaquent les ennemis,les hommes a attaqué les ennemis,fr,True,homme,ennemi,attaque
le homme sauve le ennemi,le homme a sauvé le ennemi,fr,False,homme,ennemi,sauve
les hommes sauvent les ennemis,les hommes a sauvé les ennemis,fr,True,homme,ennemi,sauve
le homme repousse le ennemi,le homme a repoussé le ennemi,fr,False,homme,ennemi,repousse
les hommes repoussent les ennemis,les hommes a repoussé les ennemis,fr,True,homme,ennemi,repousse
le homme regarde le ennemi,le homme a regardé le ennemi,fr,False,homme,ennemi,regarde
les hommes regardent les ennemis,les hommes a regardé les ennemis,fr,True,homme,ennemi,regarde
le homme ignore le ennemi,le homme a ignoré le ennemi,fr,False,homme,ennemi,ignore
les hommes ignorent les ennemis,les hommes a ignoré les ennemis,fr,True,homme,ennemi,ignore
le professeur mange le chien,le professeur a mangé le chien,fr,False,professeur,chien,mange
les professeurs mangent les chiens,les professeurs a mangé les chiens,fr,True,professeur,chien,mange
le professeur voit le chien,le professeur a vu le chien,fr,False,professeur,chien,voit
les professeurs voient les chiens,les professeurs a vu les chiens,fr,True,professeur,chien,voit
le professeur aime le chien,le professeur a aimé le chien,fr,False,professeur,chien,aime
les professeurs aiment les chiens,les professeurs a aimé les chiens,fr,True,professeur,chien,aime
