input,target,lang,plural,subj,obj,verb
le femme poursuit le cheval,le femme a poursuivi le cheval,fr,False,femme,cheval,poursuit
les femmes poursuivent les chevaux,les femmes a poursuivi les chevaux,fr,True,femme,cheval,poursuit
le femme sauve le cheval,le femme a sauvé le cheval,fr,False,femme,cheval,sauve
les femmes sauvent les chevaux,les femmes a sauvé les chevaux,fr,True,femme,cheval,sauve
le femme réconforte le cheval,le femme a réconforté le cheval,fr,False,femme,cheval,réconforte
les femmes réconfortent les chevaux,les femmes a réconforté les chevaux,fr,True,femme,cheval,réconforte
le femme repousse le cheval,le femme a repoussé le cheval,fr,False,femme,cheval,repousse
les femmes repoussent les chevaux,les femmes a repoussé les chevaux,fr,True,femme,cheval,repousse
le femme ignore le cheval,le femme a ignoré le cheval,fr,False,femme,cheval,ignore
les femmes ignorent les chevaux,les femmes a ignoré les chevaux,fr,True,femme,cheval,ignore
le femme mange le souris,le femme a mangé le souris,fr,False,femme,souris,mange
les femmes mangent les souris,les femmes a mangé les souris,fr,True,femme,souris,mange
le femme voit le souris,le femme a vu le souris,fr,False,femme,souris,voit
les femmes voient les souris,les femmes a vu les souris,fr,True,femme,souris,voit
le femme cherche le souris,le femme a cherché le souris,fr,False,femme,souris,cherche
les femmes cherchent les souris,les femmes a cherché les souris,fr,True,femme,souris,cherche
le femme aide le souris,le femme a aidé le souris,fr,False,femme,souris,aide
les femmes aident les souris,les femmes a aidé les souris,fr,True,femme,souris,aide
le femme suit le souris,le femme a suivi le souris,fr,False,femme,souris,suit
les femmes suivent les souris,les femmes a suivi les souris,fr,True,femme,souris,suit
le femme frappe le souris,le femme a frappé le souris,fr,False,femme,souris,frappe
les femmes frappent les souris,les femmes a frappé les souris,fr,True,femme,souris,frappe
le femme porte le souris,le femme a porté le souris,fr,False,femme,souris,porte
les femmes portent les souris,les femmes a porté les souris,fr,True,femme,souris,porte
le femme embrasse le souris,le femme a embrassé le souris,fr,False,femme,souris,embrasse
les femmes embrassent les souris,les femmes a embrassé les souris,fr,True,femme,souris,embrasse
le femme chasse le souris,le femme a chassé le souris,fr,False,femme,souris,chasse
les femmes chassent les souris,les femmes a chassé les souris,fr,True,femme,souris,chasse
le femme observe le souris,le femme a observé le souris,fr,False,femme,souris,observe
les femmes observent les souris,les femmes a observé les souris,fr,True,femme,souris,observe
le femme soigne le souris,le femme a soigné le souris,fr,False,femme,souris,soigne
les femmes soignent les souris,les femmes a soigné les souris,fr,True,femme,souris,soigne
le femme poursuit le souris,le femme a poursuivi le souris,fr,False,femme,souris,poursuit
les femmes poursuivent les souris,les femmes a poursuivi les souris,fr,True,femme,souris,poursuit
le femme sauve le souris,le femme a sauvé le souris,fr,False,femme,souris,sauve
les femmes sauvent les souris,les femmes a sauvé les souris,fr,True,femme,souris,sauve
le femme réconforte le souris,le femme a réconforté le souris,fr,False,femme,souris,réconforte
les femmes réconfortent les souris,les femmes a réconforté les souris,fr,True,femme,souris,réconforte
le femme repousse le souris,le femme a repoussé le souris,fr,False,femme,souris,repousse
les femmes repoussent les souris,les femmes a repoussé les souris,fr,True,femme,souris,repousse
le femme ignore le souris,le femme a ignoré le souris,fr,False,femme,souris,ignore
les femmes ignorent les souris,les femmes a ignoré les souris,fr,True,femme,souris,ignore
le femme mange le éléphant,le femme a mangé le éléphant,fr,False,femme,éléphant,mange
les femmes mangent les éléphants,les femmes a mangé les éléphants,fr,True,femme,éléphant,mange
le femme voit le éléphant,le femme a vu le éléphant,fr,False,femme,éléphant,voit
les femmes voient les éléphants,les femmes a vu les éléphants,fr,True,femme,éléphant,voit
le femme cherche le éléphant,le femme a cherché le éléphant,fr,False,femme,éléphant,cherche
les femmes cherchent les éléphants,les femmes a cherché les éléphants,fr,True,femme,éléphant,cherche
le femme aide le éléphant,le femme a aidé le éléphant,fr,False,femme,éléphant,aide
les femmes aident les éléphants,les femmes a aidé les éléphants,fr,True,femme,éléphant,aide
le femme suit le éléphant,le femme a suivi le éléphant,fr,False,femme,éléphant,suit
les femmes suivent les éléphants,les femmes a suivi les éléphants,fr,True,femme,éléphant,suit
le femme frappe le éléphant,le femme a frappé le éléphant,fr,False,femme,éléphant,frappe
les femmes frappent les éléphants,les femmes a frappé les éléphants,fr,True,femme,éléphant,frappe
le femme porte le éléphant,le femme a porté le éléphant,fr,False,femme,éléphant,porte
les femmes portent les éléphants,les femmes a porté les éléphants,fr,True,femme,éléphant,porte
le femme embrasse le éléphant,le femme a embrassé le éléphant,fr,False,femme,éléphant,embrasse
les femmes embrassent les éléphants,les femmes a embrassé les éléphants,fr,True,femme,éléphant,embrasse
le femme chasse le éléphant,le femme a chassé le éléphant,fr,False,femme,éléphant,chasse
les femmes chassent les éléphants,les femmes a chassé les éléphants,fr,True,femme,éléphant,chasse
le femme observe le éléphant,le femme a observé le éléphant,fr,False,femme,éléphant,observe
les femmes observent les éléphants,les femmes a observé les éléphants,fr,True,femme,éléphant,observe
le femme soigne le éléphant,le femme a soigné le éléphant,fr,False,femme,éléphant,soigne
les femmes soignent les éléphants,les femmes a soigné les éléphants,fr,True,femme,éléphant,soigne
le femme poursuit le éléphant,le femme a poursuivi le éléphant,fr,False,femme,éléphant,poursuit
les femmes poursuivent les éléphants,les femmes a poursuivi les éléphants,fr,True,femme,éléphant,poursuit
le femme sauve le éléphant,le femme a sauvé le éléphant,fr,False,femme,éléphant,sauve
les femmes sauvent les éléphants,les femmes a sauvé les éléphants,fr,True,femme,éléphant,sauve
le femme réconforte le éléphant,le femme a réconforté le éléphant,fr,False,femme,éléphant,réconforte
les femmes réconfortent les éléphants,les femmes a réconforté les éléphants,fr,True,femme,éléphant,réconforte
le femme repousse le éléphant,le femme a repoussé le éléphant,fr,False,femme,éléphant,repousse
les femmes repoussent les éléphants,les femmes a repoussé les éléphants,fr,True,femme,éléphant,repousse
le femme ignore le éléphant,le femme a ignoré le éléphant,fr,False,femme,éléphant,ignore
les femmes ignorent les éléphants,les femmes a ignoré les éléphants,fr,True,femme,éléphant,ignore
le femme mange le renard,le femme a mangé le renard,fr,False,femme,renard,mange
les femmes mangent les renards,les femmes a mangé les renards,fr,True,femme,renard,mange
le femme voit le renard,le femme a vu le renard,fr,False,femme,renard,voit
les femmes voient les renards,les femmes a vu les renards,fr,True,femme,renard,voit
le femme cherche le renard,le femme a cherché le renard,fr,False,femme,renard,cherche
les femmes cherchent les renards,les femmes a cherché les renards,fr,True,femme,renard,cherche
le femme aide le renard,le femme a aidé le renard,fr,False,femme,renard,aide
les femmes aident les renards,les femmes a aidé les renards,fr,True,femme,renard,aide
le femme suit le renard,le femme a suivi le renard,fr,False,femme,renard,suit
les femmes suivent les renards,les femmes a suivi les renards,fr,True,femme,renard,suit
le femme frappe le renard,le femme a frappé le renard,fr,False,femme,renard,frappe
les femmes frappent les renards,les femmes a frappé les renards,fr,True,femme,renard,frappe
le femme porte le renard,le femme a porté le renard,fr,False,femme,renard,porte
les femmes portent les renards,les femmes a porté les renards,fr,True,femme,renard,porte
le femme embrasse le renard,le femme a embrassé le renard,fr,False,femme,renard,embrasse
les femmes embrassent les renards,les femmes a embrassé les renards,fr,True,femme,renard,embrasse
le femme chasse le renard,le femme a chassé le renard,fr,False,femme,renard,chasse
les femmes chassent les renards,les femmes a chassé les renards,fr,True,femme,renard,chasse
le femme observe le renard,le femme a observé le renard,fr,False,femme,renard,observe
les femmes observent les renards,les femmes a observé les renards,fr,True,femme,renard,observe
le femme soigne le renard,le femme a soigné le renard,fr,False,femme,renard,soigne
les femmes soignent les renards,les femmes a soigné les renards,fr,True,femme,renard,soigne
le femme poursuit le renard,le femme a poursuivi le renard,fr,False,femme,renard,poursuit
les femmes poursuivent les renards,les femmes a poursuivi les renards,fr,True,femme,renard,poursuit
le femme sauve le renard,le femme a sauvé le renard,fr,False,femme,renard,sauve
les femmes sauvent les renards,les femmes a sauvé les renards,fr,True,femme,renard,sauve
le femme réconforte le renard,le femme a réconforté le renard,fr,False,femme,renard,réconforte
les femmes réconfortent les renards,les femmes a réconforté les renards,fr,True,femme,renard,réconforte
le femme repousse le renard,le femme a repoussé le renard,fr,False,femme,renard,repousse
les femmes repoussent les renards,les femmes a repoussé les renards,fr,True,femme,renard,repousse
le femme ignore le renard,le femme a ignoré le renard,fr,False,femme,renard,ignore
les femmes ignorent les renards,les femmes a ignoré les renards,fr,True,femme,renard,ignore
le femme mange le oiseau,le femme a mangé le oiseau,fr,False,femme,oiseau,mange
les femmes mangent les oiseaux,les femmes a mangé les oiseaux,fr,True,femme,oiseau,mange
le femme voit le oiseau,le femme a vu le oiseau,fr,False,femme,oiseau,voit
les femmes voient les oiseaux,les femmes a vu les oiseaux,fr,True,femme,oiseau,voit
le femme cherche le oiseau,le femme a cherché le oiseau,fr,False,femme,oiseau,cherche
les femmes cherchent les oiseaux,les femmes a cherché les oiseaux,fr,True,femme,oiseau,cherche
le femme aide le oiseau,le femme a aidé le oiseau,fr,False,femme,oiseau,aide
les femmes aident les oiseaux,les femmes a aidé les oiseaux,fr,True,femme,oiseau,aide
le femme suit le oiseau,le femme a suivi le oiseau,fr,False,femme,oiseau,suit
les femmes suivent les oiseaux,les femmes a suivi les oiseaux,fr,True,femme,oiseau,suit
le femme frappe le oiseau,le femme a frappé le oiseau,fr,False,femme,oiseau,frappe
les femmes frappent les oiseaux,les femmes a frappé les oiseaux,fr,True,femme,oiseau,frappe
le femme porte le oiseau,le femme a porté le oiseau,fr,False,femme,oiseau,porte
les femmes portent les oiseaux,les femmes a porté les oiseaux,fr,True,femme,oiseau,porte
le femme embrasse le oiseau,le femme a embrassé le oiseau,fr,False,femme,oiseau,embrasse
les femmes embrassent les oiseaux,les femmes a embrassé les oiseaux,fr,True,femme,oiseau,embrasse
le femme chasse le oiseau,le femme a chassé le oiseau,fr,False,femme,oiseau,chasse
les femmes chassent les oiseaux,les femmes a chassé les oiseaux,fr,True,femme,oiseau,chasse
le femme observe le oiseau,le femme a observé le oiseau,fr,False,femme,oiseau,observe
les femmes observent les oiseaux,les femmes a observé les oiseaux,fr,True,femme,oiseau,observe
le femme soigne le oiseau,le femme a soigné le oiseau,fr,False,femme,oiseau,soigne
les femmes soignent les oiseaux,les femmes a soigné les oiseaux,fr,True,femme,oiseau,soigne
le femme poursuit le oiseau,le femme a poursuivi le oiseau,fr,False,femme,oiseau,poursuit
les femmes poursuivent les oiseaux,les femmes a poursuivi les oiseaux,fr,True,femme,oiseau,poursuit
le femme sauve le oiseau,le femme a sauvé le oiseau,fr,False,femme,oiseau,sauve
les femmes sauvent les oiseaux,les femmes a sauvé les oiseaux,fr,True,femme,oiseau,sauve
le femme réconforte le oiseau,le femme a réconforté le oiseau,fr,False,femme,oiseau,réconforte
les femmes réconfortent les oiseaux,les femmes a réconforté les oiseaux,fr,True,femme,oiseau,réconforte
le femme repousse le oiseau,le femme a repoussé le oiseau,fr,False,femme,oiseau,repousse
les femmes repoussent les oiseaux,les femmes a repoussé les oiseaux,fr,True,femme,oiseau,repousse
le femme ignore le oiseau,le femme a ignoré le oiseau,fr,False,femme,oiseau,ignore
les femmes ignorent les oiseaux,les femmes a ignoré les oiseaux,fr,True,femme,oiseau,ignore
le femme mange le enfant,le femme a mangé le enfant,fr,False,femme,enfant,mange
les femmes mangent les enfants,les femmes a mangé les enfants,fr,True,femme,enfant,mange
le femme voit le enfant,le femme a vu le enfant,fr,False,femme,enfant,voit
les femmes voient les enfants,les femmes a vu les enfants,fr,True,femme,enfant,voit
le femme cherche le enfant,le femme a cherché le enfant,fr,False,femme,enfant,cherche
les femmes cherchent les enfants,les femmes a cherché les enfants,fr,True,femme,enfant,cherche
le femme aide le enfant,le femme a aidé le enfant,fr,False,femme,enfant,aide
les femmes aident les enfants,les femmes a aidé les enfants,fr,True,femme,enfant,aide
le femme suit le enfant,le femme a suivi le enfant,fr,False,femme,enfant,suit
les femmes suivent les enfants,les femmes a suivi les enfants,fr,True,femme,enfant,suit
